folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-11_9-30-2_experiment-0,survival12,MLP,False,2,100,0.5,20,3,1.0,0.9434618608819169,0.985435656179555,0.971289462498551,,,,,,1.928897517061472
2025-4-11_11-3-8_experiment-0,survival12,MLP,False,2,200,0.3,50,3,1.0,0.9412099390620543,0.9875968686530081,0.9756945786158662,,,,,,1.9288068077150624
2025-4-11_1-18-8_experiment-0,survival12,MLP,False,1,100,0.2,50,3,1.0,0.9410552221754839,0.9877224444751,0.9759264268325669,,,,,,1.9287776666505838
2025-4-12_0-50-19_experiment-0,survival12,MLP,False,4,50,0.2,100,3,1.0,0.9421023923262566,0.9866263427662457,0.9736852274044592,,,,,,1.9287287350925024
2025-4-12_3-6-45_experiment-0,survival12,MLP,False,4,100,0.2,20,3,1.0,0.941558781600904,0.9871613106490233,0.974805827118513,,,,,,1.9287200922499275
2025-4-11_9-18-38_experiment-0,survival12,MLP,False,2,100,0.4,100,3,1.0,0.9414304621620162,0.9872019877344167,0.9749217512268635,,,,,,1.928632449896433
2025-4-11_12-57-42_experiment-0,survival12,MLP,False,3,20,0.2,50,3,1.0,0.9431728811148911,0.985435656179555,0.971289462498551,,,,,,1.928608537294446
2025-4-11_7-32-59_experiment-0,survival12,MLP,False,2,50,0.5,20,3,1.0,0.9431328298149586,0.985435656179555,0.971289462498551,,,,,,1.9285684859945136
2025-4-11_13-14-54_experiment-0,survival12,MLP,False,3,20,0.3,20,3,1.0,0.9431256013049443,0.985435656179555,0.971289462498551,,,,,,1.9285612574844992
2025-4-11_15-43-52_experiment-0,survival12,MLP,False,3,50,0.4,50,3,1.0,0.9412292686332784,0.987320772603389,0.9751922408130144,,,,,,1.9285500412366674
2025-4-11_19-43-39_experiment-0,survival12,MLP,False,3,200,0.2,50,3,1.0,0.9415010873820843,0.9870272820190268,0.974496696162912,,,,,,1.928528369401111
2025-4-11_5-11-45_experiment-0,survival12,MLP,False,2,20,0.3,50,3,1.0,0.9430018599223988,0.985435656179555,0.971289462498551,,,,,,1.9284375161019538
2025-4-11_1-23-23_experiment-0,survival12,MLP,False,1,100,0.2,100,3,1.0,0.9407281454834555,0.9876455496348923,0.9758105027242165,,,,,,1.9283736951183479
2025-4-11_6-45-13_experiment-0,survival12,MLP,False,2,50,0.2,100,3,1.0,0.9413694214107823,0.9869611600616383,0.974496696162912,,,,,,1.9283305814724205
2025-4-11_9-50-13_experiment-0,survival12,MLP,False,2,200,0.0,20,3,1.0,0.9415346062507444,0.9867857072313193,0.9741489238378608,,,,,,1.9283203134820637
2025-4-11_0-42-36_experiment-0,survival12,MLP,False,1,100,0.0,20,3,1.0,0.9416184837391723,0.9866830243188159,0.9739943583600603,,,,,,1.9283015080579884
2025-4-11_11-54-35_experiment-0,survival12,MLP,False,2,200,0.5,50,3,1.0,0.9420922724122364,0.9862056786295941,0.9728351172765562,,,,,,1.9282979510418303
2025-4-11_13-17-44_experiment-0,survival12,MLP,False,3,20,0.3,50,3,1.0,0.9428400483871107,0.985435656179555,0.971289462498551,,,,,,1.9282757045666656
