folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-12_8-16-10_experiment-0,survival60,MLP,True,4,100,0.1,20,3,1.0,0.8925005838651991,0.9509046276934265,0.9111696002632012,,,,,,1.8434052115586257
2025-4-12_2-10-13_experiment-0,survival60,MLP,True,3,200,0.5,20,3,1.0,0.8971464531954036,0.9460801861464112,0.900888303997368,,,,,,1.8432266393418149
2025-4-11_7-39-41_experiment-0,survival60,MLP,True,2,50,0.0,20,3,1.0,0.8929126053577952,0.9502472821751715,0.9102237210067445,,,,,,1.8431598875329667
2025-4-12_9-57-13_experiment-0,survival60,MLP,True,4,100,0.4,50,3,1.0,0.8917447221550392,0.9513273322797133,0.9126089817404178,,,,,,1.8430720544347525
2025-4-12_2-47-51_experiment-0,survival12,MLP,True,3,200,0.3,100,3,1.0,0.8569683746796967,0.9860331343695212,0.9726032690598555,,,,,,1.843001509049218
2025-4-11_8-50-35_experiment-0,survival60,MLP,True,2,50,0.3,100,3,1.0,0.8929742695297791,0.9499184076857662,0.9103882217469978,,,,,,1.8428926772155454
2025-4-11_11-24-53_experiment-0,survival60,MLP,True,2,100,0.4,50,3,1.0,0.8920093639081275,0.9504506565402389,0.9109228491528212,,,,,,1.8424600204483663
2025-4-12_6-46-52_experiment-0,survival60,MLP,True,4,50,0.3,100,3,1.0,0.891397955735286,0.9508997898967754,0.9115808521138345,,,,,,1.8422977456320613
2025-4-11_13-11-37_experiment-0,survival60,MLP,True,2,200,0.2,20,3,1.0,0.8929578125075448,0.9492091830895649,0.9087432143444646,,,,,,1.8421669955971098
2025-4-11_0-0-25_experiment-0,survival60,MLP,True,1,50,0.2,100,3,1.0,0.892572753332249,0.9495093420357136,0.9096479684158578,,,,,,1.8420820953679624
2025-4-12_9-50-11_experiment-0,survival12,MLP,True,4,100,0.0,50,3,1.0,0.8575266833754123,0.9844393411466583,0.9696278836121952,,,,,,1.8419660245220706
2025-4-11_8-22-43_experiment-0,survival60,MLP,True,2,50,0.2,50,3,1.0,0.8928853603525548,0.9489990576662299,0.9087432143444646,,,,,,1.8418844180187848
2025-4-11_4-56-30_experiment-0,survival60,MLP,True,1,200,0.4,50,3,1.0,0.8922518031976071,0.949564020192749,0.9096068432307945,,,,,,1.841815823390356
2025-4-11_20-27-37_experiment-0,survival60,MLP,True,3,100,0.1,20,3,1.0,0.8916325485243781,0.9501694604744894,0.9105115973021879,,,,,,1.8418020089988674
2025-4-12_7-12-23_experiment-0,survival60,MLP,True,4,50,0.4,100,3,1.0,0.8902358943760502,0.9514203375874847,0.9126501069254812,,,,,,1.841656231963535
2025-4-11_22-31-0_experiment-0,survival60,MLP,True,3,100,0.5,50,3,1.0,0.8918042165060786,0.9498418853726658,0.9106349728573778,,,,,,1.8416461018787444
2025-4-12_9-24-13_experiment-0,survival60,MLP,True,4,100,0.3,50,3,1.0,0.8911297307215535,0.9503144219473431,0.9112929758183912,,,,,,1.8414441526688967
2025-4-11_2-40-11_experiment-0,survival60,MLP,True,1,100,0.4,100,3,1.0,0.8915594393109334,0.9498292498452935,0.9099769698963646,,,,,,1.841388689156227
2025-4-12_10-30-15_experiment-0,survival60,MLP,True,4,100,0.5,50,3,1.0,0.8902377433079819,0.9511500849364125,0.9124856061852278,,,,,,1.8413878282443945
2025-4-12_1-29-24_experiment-0,survival60,MLP,True,3,200,0.4,20,3,1.0,0.8974848306595333,0.9438282487893056,0.8964879091955914,,,,,,1.841313079448839
2025-4-11_22-0-53_experiment-0,survival60,MLP,True,3,100,0.4,50,3,1.0,0.8901280145459907,0.951058292452613,0.9126089817404178,,,,,,1.8411863069986036
2025-4-12_17-4-1_experiment-0,survival12,MLP,True,4,200,0.5,100,3,1.0,0.8544557445986432,0.9866867422141216,0.9740329997295104,,,,,,1.8411424868127648
2025-4-11_10-6-24_experiment-0,survival60,MLP,True,2,100,0.1,20,3,1.0,0.8912353261274497,0.9496614254562149,0.9098124691561112,,,,,,1.8408967515836645
2025-4-11_2-12-33_experiment-0,survival60,MLP,True,1,100,0.3,50,3,1.0,0.890993696700717,0.9498074807480749,0.9099358447113012,,,,,,1.840801177448792
2025-4-12_13-47-47_experiment-0,survival60,MLP,True,4,200,0.4,20,3,1.0,0.8978200297943919,0.9428851465739998,0.8945550254976148,,,,,,1.8407051763683917
2025-4-11_14-23-5_experiment-0,survival60,MLP,True,2,200,0.4,50,3,1.0,0.890588910491341,0.9497165843847137,0.9095245928606679,,,,,,1.8403054948760547
2025-4-12_2-16-5_experiment-0,survival60,MLP,True,3,200,0.5,50,3,1.0,0.8889773829477867,0.951255201426677,0.9123211054449745,,,,,,1.8402325843744638
2025-4-10_23-35-24_experiment-0,survival60,MLP,True,1,50,0.1,50,3,1.0,0.8907420433124378,0.9494308382200759,0.9095657180457312,,,,,,1.8401728815325136
2025-4-12_7-37-18_experiment-0,survival60,MLP,True,4,50,0.5,100,3,1.0,0.8888365814330439,0.9513125833295022,0.9128968580358612,,,,,,1.840149164762546
2025-4-11_3-35-16_experiment-1,survival60,MLP,True,1,200,0.1,20,3,1.0,0.8915802436152713,0.9480212233272849,0.9069337062016779,,,,,,1.8396014669425562
2025-4-12_11-32-23_experiment-0,survival60,MLP,True,4,200,0.1,20,3,1.0,0.8895705692088227,0.9499897098168347,0.9100592202664912,,,,,,1.8395602790256573
2025-4-11_19-48-41_experiment-0,survival60,MLP,True,3,50,0.5,100,3,1.0,0.8882087697194703,0.9509853461344112,0.9122388550748478,,,,,,1.8391941158538816
2025-4-11_8-1-25_experiment-0,survival60,MLP,True,2,50,0.1,50,3,1.0,0.8896352283449271,0.9493929448486379,0.9093189669353512,,,,,,1.8390281731935652
2025-4-11_1-8-17_experiment-0,survival60,MLP,True,1,100,0.0,20,3,1.0,0.8904618537226517,0.9485454503708125,0.9078384602730712,,,,,,1.8390073040934642
2025-4-11_11-0-11_experiment-0,survival60,MLP,True,2,100,0.3,50,3,1.0,0.8890261045962492,0.9495300601431543,0.9092367165652245,,,,,,1.8385561647394035
2025-4-12_3-0-48_experiment-0,survival60,MLP,True,4,20,0.0,100,3,1.0,0.889517813527055,0.9490369551193438,0.9090310906399078,,,,,,1.8385547686463988
2025-4-11_19-24-16_experiment-0,survival60,MLP,True,3,50,0.4,100,3,1.0,0.8874196043138973,0.9509352748586213,0.9118687284092778,,,,,,1.8383548791725186
2025-4-12_13-54-19_experiment-0,survival60,MLP,True,4,200,0.4,50,3,1.0,0.8880909728908684,0.9502614230506933,0.9100180950814278,,,,,,1.8383523959415617
2025-4-11_12-38-28_experiment-0,survival60,MLP,True,2,200,0.1,20,3,1.0,0.8883671208071342,0.9499403505551985,0.9102648461918078,,,,,,1.8383074713623326
2025-4-11_18-59-50_experiment-0,survival60,MLP,True,3,50,0.3,100,3,1.0,0.8883887273340046,0.9497307001795332,0.9101825958216812,,,,,,1.8381194275135377
2025-4-11_10-35-32_experiment-0,survival60,MLP,True,2,100,0.2,50,3,1.0,0.8889830672674444,0.9490333111106003,0.9088254647145912,,,,,,1.8380163783780445
2025-4-11_1-51-34_experiment-0,survival60,MLP,True,1,100,0.2,50,3,1.0,0.8897429859315533,0.9481897484291206,0.9074272084224378,,,,,,1.837932734360674
2025-4-11_14-56-46_experiment-0,survival60,MLP,True,2,200,0.5,50,3,1.0,0.8872065569299589,0.9505760447201581,0.9105527224872512,,,,,,1.837782601650117
2025-4-11_18-4-4_experiment-0,survival60,MLP,True,3,50,0.1,50,3,1.0,0.8881759091565038,0.9492226075373769,0.9090722158249712,,,,,,1.8373985166938807
2025-4-11_18-35-35_experiment-0,survival60,MLP,True,3,50,0.2,100,3,1.0,0.8870226416842653,0.9502077546429145,0.9107994735976311,,,,,,1.8372303963271799
2025-4-11_21-30-34_experiment-0,survival60,MLP,True,3,100,0.3,50,3,1.0,0.8864622090231911,0.9502090807302973,0.9103882217469978,,,,,,1.8366712897534883
2025-4-12_5-44-15_experiment-0,survival60,MLP,True,4,50,0.1,50,3,1.0,0.888349724038505,0.9482369209495275,0.9076328343477545,,,,,,1.8365866449880324
2025-4-11_8-29-11_experiment-0,survival60,MLP,True,2,50,0.2,100,3,1.0,0.8870710118828564,0.9489471638583415,0.9081674617535779,,,,,,1.836018175741198
2025-4-12_13-7-19_experiment-0,survival60,MLP,True,4,200,0.3,50,3,1.0,0.8864363316163631,0.9493939601451757,0.9088254647145912,,,,,,1.835830291761539
2025-4-11_23-28-6_experiment-0,survival60,MLP,True,3,200,0.1,20,3,1.0,0.8864825167135807,0.949251534870887,0.9092367165652245,,,,,,1.8357340515844678
2025-4-11_5-52-48_experiment-0,survival60,MLP,True,2,20,0.0,100,3,1.0,0.8870984096923885,0.948490964131731,0.9076328343477545,,,,,,1.8355893738241194
2025-4-11_22-40-7_experiment-0,survival60,MLP,True,3,100,0.5,100,3,1.0,0.8845537139786039,0.9504738959474509,0.9103882217469978,,,,,,1.8350276099260547
2025-4-12_10-40-10_experiment-0,survival60,MLP,True,4,100,0.5,100,3,1.0,0.884394721112914,0.9505291430407933,0.9113752261885179,,,,,,1.8349238641537071
2025-4-11_11-57-46_experiment-0,survival60,MLP,True,2,100,0.5,100,3,1.0,0.8859641739947021,0.9486436302703681,0.9067280802763612,,,,,,1.8346078042650702
2025-4-11_2-18-56_experiment-0,survival60,MLP,True,1,100,0.3,100,3,1.0,0.8850535368173078,0.9494991174380488,0.9094012173054778,,,,,,1.8345526542553565
2025-4-12_1-35-10_experiment-0,survival60,MLP,True,3,200,0.4,50,3,1.0,0.8848418723122108,0.949688678816525,0.9089488402697812,,,,,,1.8345305511287358
2025-4-12_14-32-14_experiment-0,survival60,MLP,True,4,200,0.5,20,3,1.0,0.8951364349792984,0.939363068609647,0.8873992432965948,,,,,,1.8344995035889453
2025-4-12_7-51-15_experiment-0,survival60,MLP,True,4,100,0.0,20,3,1.0,0.8850456062745599,0.9492015418502202,0.9089488402697812,,,,,,1.83424714812478
2025-4-11_4-30-34_experiment-0,survival60,MLP,True,1,200,0.3,50,3,1.0,0.8851498188016147,0.9486076938996068,0.9080852113834512,,,,,,1.8337575127012213
2025-4-10_23-17-4_experiment-0,survival60,MLP,True,1,50,0.0,50,3,1.0,0.8858718190806965,0.9477557027225901,0.9065635795361079,,,,,,1.8336275218032867
2025-4-12_9-34-5_experiment-0,survival60,MLP,True,4,100,0.3,100,3,1.0,0.8840162325221688,0.9495917805705898,0.9096068432307945,,,,,,1.8336080130927586
2025-4-11_22-9-56_experiment-0,survival60,MLP,True,3,100,0.4,100,3,1.0,0.8823955825623898,0.9511330635018638,0.9121154795196579,,,,,,1.8335286460642535
2025-4-12_8-51-37_experiment-0,survival60,MLP,True,4,100,0.2,50,3,1.0,0.8836412584301365,0.9498594405272132,0.9105115973021879,,,,,,1.8335006989573497
2025-4-12_14-12-3_experiment-0,survival12,MLP,True,4,200,0.1,100,3,1.0,0.8481554823590087,0.9849956566374477,0.9706325592178987,,,,,,1.8331511389964565
2025-4-11_5-4-19_experiment-0,survival60,MLP,True,1,200,0.4,100,3,1.0,0.8858296068950675,0.9473126942110714,0.9058644513900312,,,,,,1.833142301106139
2025-4-12_14-37-47_experiment-0,survival60,MLP,True,4,200,0.5,50,3,1.0,0.8886274611194065,0.9444220700765203,0.8978450403026813,,,,,,1.8330495311959267
2025-4-12_0-54-33_experiment-0,survival60,MLP,True,3,200,0.3,50,3,1.0,0.8827673172034345,0.9502074688796681,0.9101825958216812,,,,,,1.8329747860831027
2025-4-11_15-35-28_experiment-0,survival60,MLP,True,3,20,0.0,100,3,1.0,0.8843677664358283,0.9481389692046445,0.9070570817568679,,,,,,1.8325067356404727
2025-4-11_20-1-56_experiment-0,survival60,MLP,True,3,100,0.0,20,3,1.0,0.8841504710925757,0.9481495095223874,0.9071804573120579,,,,,,1.8322999806149631
2025-4-12_10-7-7_experiment-0,survival60,MLP,True,4,100,0.4,100,3,1.0,0.88355587139184,0.9486211236983637,0.9076739595328179,,,,,,1.8321769950902036
2025-4-12_14-50-3_experiment-0,survival60,MLP,True,4,200,0.5,100,3,1.0,0.8812155132173574,0.950349730535489,0.9109639743378846,,,,,,1.8315652437528462
2025-4-11_13-49-4_experiment-0,survival60,MLP,True,2,200,0.3,50,3,1.0,0.882165306494543,0.9490248328777194,0.9087432143444646,,,,,,1.8311901393722625
2025-4-11_10-30-46_experiment-0,survival12,MLP,True,2,100,0.0,50,3,1.0,0.8476351902715178,0.9834609130210605,0.9677730978785888,,,,,,1.8310961032925783
2025-4-12_4-51-40_experiment-0,survival60,MLP,True,4,20,0.5,20,3,1.0,0.8985600227788413,0.932338090010977,0.8732521796348084,,,,,,1.8308981127898183
2025-4-12_4-55-27_experiment-0,survival60,MLP,True,4,20,0.5,50,3,1.0,0.8984460307771069,0.932338090010977,0.8732521796348084,,,,,,1.830784120788084
2025-4-12_6-20-15_experiment-0,survival60,MLP,True,4,50,0.2,100,3,1.0,0.8805116813685787,0.9501908702311015,0.9103882217469978,,,,,,1.8307025515996802
2025-4-12_0-34-28_experiment-0,survival12,MLP,True,3,200,0.0,50,3,1.0,0.8465723315767876,0.9839343091752945,0.968700490745392,,,,,,1.830506640752082
2025-4-11_9-44-49_experiment-0,survival60,MLP,True,2,100,0.0,20,3,1.0,0.8818988845714546,0.9481369240305806,0.9070982069419312,,,,,,1.8300358086020352
2025-4-10_23-41-11_experiment-0,survival60,MLP,True,1,50,0.1,100,3,1.0,0.8815003327771869,0.9484820607175712,0.9078795854581345,,,,,,1.829982393494758
2025-4-11_1-57-46_experiment-0,survival60,MLP,True,1,100,0.2,100,3,1.0,0.8823541343982203,0.9476248477466505,0.9062757032406645,,,,,,1.8299789821448709
2025-4-11_1-31-3_experiment-0,survival60,MLP,True,1,100,0.1,50,3,1.0,0.8823990665002446,0.9475163579393604,0.9063168284257279,,,,,,1.829915424439605
2025-4-11_18-11-18_experiment-0,survival60,MLP,True,3,50,0.1,100,3,1.0,0.8805997272015538,0.9485829403415595,0.9076328343477545,,,,,,1.8291826675431133
2025-4-12_5-2-52_experiment-0,survival60,MLP,True,4,20,0.5,100,3,1.0,0.8966771988552883,0.932338090010977,0.8732521796348084,,,,,,1.8290152888662652
2025-4-11_11-32-31_experiment-0,survival60,MLP,True,2,100,0.4,100,3,1.0,0.8790773838829489,0.9496654985664225,0.9090310906399078,,,,,,1.8287428824493714
2025-4-11_8-7-49_experiment-0,survival60,MLP,True,2,50,0.1,100,3,1.0,0.8804410093835894,0.9481508672111589,0.9070570817568679,,,,,,1.8285918765947482
2025-4-12_5-52-37_experiment-0,survival60,MLP,True,4,50,0.1,100,3,1.0,0.8785294047716623,0.948160726989008,0.9070982069419312,,,,,,1.8266901317606703
2025-4-11_4-4-47_experiment-0,survival60,MLP,True,1,200,0.2,50,3,1.0,0.8799590722872486,0.9465680514273865,0.9046306958381313,,,,,,1.826527123714635
2025-4-12_14-8-28_experiment-0,survival60,MLP,True,4,200,0.4,100,3,1.0,0.8784029057386387,0.9479690259475616,0.9054943247244612,,,,,,1.8263719316862002
2025-4-12_2-28-24_experiment-0,survival60,MLP,True,3,200,0.5,100,3,1.0,0.8798754959798107,0.9461209804362491,0.9014640565882547,,,,,,1.8259964764160599
2025-4-11_3-12-44_experiment-0,survival60,MLP,True,1,200,0.0,20,3,1.0,0.8784232592703154,0.9473442803412532,0.9055765750945879,,,,,,1.8257675396115687
2025-4-12_9-1-23_experiment-0,survival60,MLP,True,4,100,0.2,100,3,1.0,0.8762489688002364,0.9490469041444883,0.9078795854581345,,,,,,1.8252958729447246
2025-4-11_15-6-57_experiment-0,survival60,MLP,True,2,200,0.5,100,3,1.0,0.8772014208721005,0.9473090121004154,0.9040138180621813,,,,,,1.824510432972516
2025-4-11_10-43-17_experiment-0,survival60,MLP,True,2,100,0.2,100,3,1.0,0.8757757339083176,0.9487021154945683,0.9077562099029446,,,,,,1.824477849402886
2025-4-11_21-39-47_experiment-0,survival60,MLP,True,3,100,0.3,100,3,1.0,0.8757217023107126,0.948751036961932,0.9085375884191479,,,,,,1.8244727392726445
2025-4-11_13-16-21_experiment-0,survival60,MLP,True,2,200,0.2,50,3,1.0,0.8762353615780454,0.9479829904608665,0.9069337062016779,,,,,,1.824218352038912
2025-4-11_21-0-53_experiment-0,survival60,MLP,True,3,100,0.2,50,3,1.0,0.8759936633893814,0.9479325479325479,0.9073038328672479,,,,,,1.8239262113219294
2025-4-10_23-22-34_experiment-0,survival60,MLP,True,1,50,0.0,100,3,1.0,0.876718994802026,0.9470518001469507,0.9051653232439546,,,,,,1.8237707949489765
2025-4-11_11-7-19_experiment-0,survival60,MLP,True,2,100,0.3,100,3,1.0,0.8745091009319412,0.9492430988423864,0.9085787136042113,,,,,,1.8237521997743276
2025-4-12_8-20-34_experiment-0,survival60,MLP,True,4,100,0.1,50,3,1.0,0.8748416947536235,0.9486527707168277,0.9086198387892745,,,,,,1.8234944654704512
2025-4-12_0-13-40_experiment-0,survival60,MLP,True,3,200,0.2,50,3,1.0,0.8742490051065359,0.9482113765172896,0.9071804573120579,,,,,,1.8224603816238254
2025-4-11_4-38-22_experiment-0,survival60,MLP,True,1,200,0.3,100,3,1.0,0.8756983920159881,0.9464730290456432,0.9045073202829412,,,,,,1.8221714210616313
2025-4-12_10-58-0_experiment-0,survival60,MLP,True,4,200,0.0,20,3,1.0,0.8746514839711048,0.9471717264925718,0.905823326204968,,,,,,1.8218232104636765
2025-4-12_1-6-42_experiment-0,survival60,MLP,True,3,200,0.3,100,3,1.0,0.8737010794767517,0.9476831091180867,0.9050008225037013,,,,,,1.8213841885948385
2025-4-11_22-56-55_experiment-0,survival60,MLP,True,3,200,0.0,20,3,1.0,0.8743493516850066,0.9468429324211889,0.9054120743543346,,,,,,1.8211922841061954
2025-4-11_14-33-16_experiment-0,survival60,MLP,True,2,200,0.4,100,3,1.0,0.8718925948411926,0.9481602690847935,0.9061934528705379,,,,,,1.820052863925986
2025-4-12_13-16-55_experiment-0,survival12,MLP,True,4,200,0.0,50,3,1.0,0.8352295678400483,0.9834576324976197,0.9677730978785888,,,,,,1.818687200337668
2025-4-12_12-23-10_experiment-0,survival60,MLP,True,4,200,0.2,50,3,1.0,0.870330163316616,0.947849327272312,0.9061112025004112,,,,,,1.818179490588928
2025-4-12_1-47-9_experiment-0,survival60,MLP,True,3,200,0.4,100,3,1.0,0.8726666631827288,0.945356917245736,0.900394801776608,,,,,,1.8180235804284648
2025-4-11_3-42-29_experiment-0,survival12,MLP,True,1,200,0.0,100,3,1.0,0.8350707012532845,0.9827654673973474,0.9664592913172843,,,,,,1.817836168650632
2025-4-12_13-21-10_experiment-0,survival60,MLP,True,4,200,0.3,100,3,1.0,0.8718285392820411,0.9459148446490218,0.9014229314031913,,,,,,1.8177433839310628
2025-4-11_20-32-2_experiment-0,survival60,MLP,True,3,100,0.1,50,3,1.0,0.8682016759330246,0.9492420762517224,0.9091133410100345,,,,,,1.8174437521847469
2025-4-11_1-37-16_experiment-0,survival60,MLP,True,1,100,0.1,100,3,1.0,0.8708088456815397,0.946561017183397,0.9045895706530679,,,,,,1.8173698628649366
2025-4-11_13-59-17_experiment-0,survival60,MLP,True,2,200,0.3,100,3,1.0,0.8690768625147051,0.9480080409356726,0.9063990787958546,,,,,,1.8170849034503775
2025-4-11_10-10-4_experiment-0,survival60,MLP,True,2,100,0.1,50,3,1.0,0.8691687513756206,0.9477236724292307,0.9063579536107913,,,,,,1.8168924238048514
2025-4-11_8-22-49_experiment-0,survival12,MLP,True,2,50,0.0,100,3,1.0,0.832140049115316,0.9842363751584284,0.9692414699176939,,,,,,1.8163764242737446
2025-4-11_21-25-51_experiment-0,survival12,MLP,True,3,100,0.0,50,3,1.0,0.8309818008606531,0.9851837218490715,0.9710189729124,,,,,,1.8161655227097246
2025-4-11_13-9-24_experiment-0,survival12,MLP,True,2,200,0.0,50,3,1.0,0.8323772245605707,0.9835779452598176,0.9680049460952896,,,,,,1.8159551698203882
2025-4-11_21-9-42_experiment-0,survival60,MLP,True,3,100,0.2,100,3,1.0,0.8669972725045119,0.9484573919027411,0.9075917091626913,,,,,,1.8154546644072531
2025-4-11_12-11-31_experiment-0,survival60,MLP,True,2,200,0.0,20,3,1.0,0.8649747472571171,0.9472277889111557,0.9057822010199046,,,,,,1.8122025361682728
2025-4-11_1-11-25_experiment-0,survival60,MLP,True,1,100,0.0,50,3,1.0,0.8675366258135225,0.9444623978579012,0.9010528047376213,,,,,,1.8119990236714236
2025-4-11_4-12-25_experiment-0,survival60,MLP,True,1,200,0.2,100,3,1.0,0.865709804662939,0.9459440705017,0.9038904425069912,,,,,,1.8116538751646392
2025-4-11_3-39-10_experiment-0,survival60,MLP,True,1,200,0.1,50,3,1.0,0.8652600557906807,0.9454352490598252,0.9027389373252179,,,,,,1.810695304850506
2025-4-12_9-58-43_experiment-0,survival12,MLP,True,4,100,0.0,100,3,1.0,0.8270862497247813,0.9828673408685306,0.9666138567950848,,,,,,1.8099535905933117
2025-4-11_7-42-41_experiment-0,survival60,MLP,True,2,50,0.0,50,3,1.0,0.8628380695634815,0.9468512523819362,0.9047951965783846,,,,,,1.8096893219454178
2025-4-12_11-38-48_experiment-0,survival60,MLP,True,4,200,0.1,50,3,1.0,0.8620883200249965,0.9461863721435338,0.904219443987498,,,,,,1.8082746921685304
2025-4-12_8-29-13_experiment-0,survival60,MLP,True,4,100,0.1,100,3,1.0,0.859107956354449,0.9476242891212621,0.9060700773153479,,,,,,1.806732245475711
2025-4-12_0-25-35_experiment-0,survival60,MLP,True,3,200,0.2,100,3,1.0,0.8605983406554094,0.9460586586449716,0.9026566869550913,,,,,,1.806656999300381
2025-4-11_17-41-52_experiment-0,survival60,MLP,True,3,50,0.0,50,3,1.0,0.8592650162458466,0.9457260722269594,0.9031501891758513,,,,,,1.804991088472806
2025-4-11_10-17-24_experiment-0,survival60,MLP,True,2,100,0.1,100,3,1.0,0.8573988938313948,0.9471170405749845,0.9052886987991446,,,,,,1.8045159344063793
2025-4-12_7-16-49_experiment-0,survival12,MLP,True,4,50,0.0,100,3,1.0,0.8208257175179674,0.9833908114321958,0.9676185324007883,,,,,,1.804216528950163
2025-4-12_5-20-6_experiment-0,survival60,MLP,True,4,50,0.0,50,3,1.0,0.8567193807856671,0.9470766245466515,0.9057822010199046,,,,,,1.8037960053323188
2025-4-11_20-40-39_experiment-0,survival60,MLP,True,3,100,0.1,100,3,1.0,0.8558519337413697,0.9475181861991419,0.9059467017601579,,,,,,1.8033701199405114
2025-4-11_13-26-1_experiment-0,survival60,MLP,True,2,200,0.2,100,3,1.0,0.8561629515970401,0.9466388193982236,0.9043839447277513,,,,,,1.8028017709952637
2025-4-12_12-36-55_experiment-0,survival60,MLP,True,4,200,0.2,100,3,1.0,0.8559427911733151,0.946821836070054,0.9039726928771179,,,,,,1.802764627243369
2025-4-11_12-43-14_experiment-0,survival60,MLP,True,2,200,0.1,50,3,1.0,0.8554518004226811,0.9454143951418121,0.9024099358447113,,,,,,1.8008661955644931
2025-4-11_23-33-43_experiment-0,survival60,MLP,True,3,200,0.1,50,3,1.0,0.8514556396610753,0.9466703509256701,0.9047540713933213,,,,,,1.7981259905867453
2025-4-12_11-51-55_experiment-0,survival60,MLP,True,4,200,0.1,100,3,1.0,0.8508934344702155,0.9458315216147561,0.9026566869550913,,,,,,1.7967249560849716
2025-4-11_3-46-51_experiment-0,survival60,MLP,True,1,200,0.1,100,3,1.0,0.8508894768390561,0.9436203151716809,0.899654548445468,,,,,,1.7945097920107371
2025-4-11_1-17-20_experiment-0,survival60,MLP,True,1,100,0.0,100,3,1.0,0.8478462876839068,0.9441753171856978,0.9004770521467347,,,,,,1.7920216048696047
2025-4-11_18-59-45_experiment-0,survival12,MLP,True,3,50,0.0,100,3,1.0,0.8079151167313342,0.9840163203866188,0.9688164148537424,,,,,,1.7919314371179529
2025-4-12_0-44-38_experiment-0,survival12,MLP,True,3,200,0.0,100,3,1.0,0.8043141943092029,0.9821613031386571,0.9653000502337803,,,,,,1.78647549744786
2025-4-11_23-45-33_experiment-0,survival60,MLP,True,3,200,0.1,100,3,1.0,0.8387452487797508,0.9468452298771228,0.9050008225037013,,,,,,1.7855904786568737
2025-4-11_12-53-9_experiment-0,survival60,MLP,True,2,200,0.1,100,3,1.0,0.8390594296842631,0.9460004584001833,0.9031090639907879,,,,,,1.7850598880844464
2025-4-11_3-16-13_experiment-0,survival60,MLP,True,1,200,0.0,50,3,1.0,0.8422398600141545,0.9420266357845977,0.897063661786478,,,,,,1.7842664957987522
2025-4-11_7-48-14_experiment-0,survival60,MLP,True,2,50,0.0,100,3,1.0,0.8383924083893958,0.9458087340056511,0.902985688435598,,,,,,1.7842011423950468
2025-4-11_20-5-50_experiment-0,survival60,MLP,True,3,100,0.0,50,3,1.0,0.8387849320543492,0.9430095061442152,0.898914295114328,,,,,,1.7817944381985644
2025-4-12_5-27-14_experiment-0,survival60,MLP,True,4,50,0.0,100,3,1.0,0.8327987093171562,0.9455533301102746,0.9027389373252179,,,,,,1.7783520394274308
2025-4-12_7-55-8_experiment-0,survival60,MLP,True,4,100,0.0,50,3,1.0,0.8344663465966847,0.9433638973789015,0.899407797335088,,,,,,1.7778302439755862
2025-4-11_21-33-49_experiment-0,survival12,MLP,True,3,100,0.0,100,3,1.0,0.7936259319958912,0.9832916617057585,0.9674639669229878,,,,,,1.7769175937016497
2025-4-11_9-48-10_experiment-0,survival60,MLP,True,2,100,0.0,50,3,1.0,0.8297474597356107,0.9445876288659795,0.9009705543674946,,,,,,1.7743350886015903
2025-4-11_17-48-30_experiment-0,survival60,MLP,True,3,50,0.0,100,3,1.0,0.8291411705065469,0.9450600078321163,0.9019164336239514,,,,,,1.774201178338663
2025-4-11_13-17-51_experiment-0,survival12,MLP,True,2,200,0.0,100,3,1.0,0.7926123878028157,0.981147084559701,0.9633679817612736,,,,,,1.7737594723625167
2025-4-11_23-1-32_experiment-0,survival60,MLP,True,3,200,0.0,50,3,1.0,0.8324270052369698,0.9402912055911474,0.8945961506826781,,,,,,1.7727182108281172
2025-4-12_11-2-56_experiment-0,survival60,MLP,True,4,200,0.0,50,3,1.0,0.8214361974541949,0.941343314811801,0.8962411580852114,,,,,,1.762779512265996
2025-4-11_10-38-5_experiment-0,survival12,MLP,True,2,100,0.0,100,3,1.0,0.7786769717019361,0.9832342449464923,0.9673094014451872,,,,,,1.7619112166484283
2025-4-11_9-54-30_experiment-0,survival60,MLP,True,2,100,0.0,100,3,1.0,0.8175788517515375,0.9419190751445086,0.896693535120908,,,,,,1.7594979268960462
2025-4-11_12-15-30_experiment-0,survival60,MLP,True,2,200,0.0,50,3,1.0,0.8172144899175755,0.9401045903544452,0.8940203980917915,,,,,,1.7573190802720207
2025-4-12_13-28-30_experiment-0,survival12,MLP,True,4,200,0.0,100,3,1.0,0.7741618837132995,0.9826319437568075,0.9661115189922331,,,,,,1.7567938274701071
2025-4-11_3-23-2_experiment-0,survival60,MLP,True,1,200,0.0,100,3,1.0,0.8090657426407772,0.9402152528642518,0.8937736469814114,,,,,,1.749280995505029
2025-4-11_20-13-35_experiment-0,survival60,MLP,True,3,100,0.0,100,3,1.0,0.8000061213399323,0.9417619554650248,0.8965290343806547,,,,,,1.741768076804957
2025-4-12_8-2-46_experiment-0,survival60,MLP,True,4,100,0.0,100,3,1.0,0.7954081103139414,0.9410649902930571,0.8951307780885014,,,,,,1.7364731006069984
2025-4-11_23-10-54_experiment-0,survival60,MLP,True,3,200,0.0,100,3,1.0,0.7900278788374429,0.9399791835318609,0.8932801447606514,,,,,,1.7300070623693038
