folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-12_15-43-41_experiment-0,survival60,MLP,False,2,50,0.3,50,1,1.0,0.9096757312591577,0.5921414538310412,0.8936584366355906,,,,,,1.501817185090199
2025-4-13_0-11-32_experiment-0,survival60,MLP,False,3,200,0.2,20,1,1.0,0.9100029071698483,0.5917322834645669,0.8937608851552095,,,,,,1.5017351906344152
2025-4-13_7-12-26_experiment-0,survival60,MLP,False,4,200,0.3,20,1,1.0,0.9095031717356663,0.5920535011801731,0.8937608851552095,,,,,,1.5015566729158394
2025-4-13_6-48-43_experiment-0,survival60,MLP,False,4,200,0.2,20,1,1.0,0.9091210688306343,0.5919247353978833,0.8933510910767339,,,,,,1.5010458042285175
2025-4-12_17-41-2_experiment-0,survival60,MLP,False,2,100,0.5,100,1,1.0,0.9097617628711462,0.5907741041377944,0.8941194549738757,,,,,,1.5005358670089406
2025-4-12_11-30-12_experiment-0,survival12,MLP,False,4,200,0.0,50,1,1.0,0.8040358685220146,0.6962585652780304,0.7547373059785536,,,,,,1.500294433800045
2025-4-12_5-55-36_experiment-0,survival12,MLP,False,3,200,0.5,50,1,1.0,0.8297405324232214,0.6705331839451658,0.7552269500073446,,,,,,1.5002737163683872
2025-4-11_12-10-37_experiment-0,survival12,MLP,False,1,20,0.5,20,1,1.0,0.8235741091423292,0.6755826786989547,0.7553248788131028,,,,,,1.499156787841284
2025-4-12_7-18-12_experiment-0,survival12,MLP,False,4,20,0.4,20,1,1.0,0.8244559707099545,0.6719728601252609,0.7538069823238506,,,,,,1.4964288308352154
2025-4-12_17-50-51_experiment-0,survival60,MLP,False,2,200,0.0,50,1,1.0,0.8778471748722791,0.6182933060807358,0.8852064337670321,,,,,,1.496140480953015
2025-4-12_2-8-20_experiment-0,survival12,MLP,False,3,100,0.0,100,1,1.0,0.8051933687399175,0.690059185892016,0.7487146844244235,,,,,,1.4952525546319335
2025-4-12_7-35-12_experiment-0,survival12,MLP,False,4,20,0.5,50,1,1.0,0.8208963527193065,0.6739524055871702,0.753121480683543,,,,,,1.4948487583064767
2025-4-12_7-24-39_experiment-0,survival12,MLP,False,4,20,0.4,100,1,1.0,0.8245503677081045,0.6700760555992656,0.7536111247123342,,,,,,1.4946264233073703
2025-4-12_19-15-51_experiment-0,survival60,MLP,False,2,200,0.5,100,1,1.0,0.9078821429907619,0.5853269537480064,0.8934535395963529,,,,,,1.4932090967387683
2025-4-12_17-34-57_experiment-0,survival60,MLP,False,2,100,0.5,20,1,1.0,0.9090108903384228,0.581169474727453,0.8917631390226411,,,,,,1.4901803650658758
2025-4-12_13-55-50_experiment-0,survival12,MLP,False,4,200,0.5,100,1,1.0,0.8261157383353777,0.6627659574468087,0.7516525485971699,,,,,,1.4888816957821862
2025-4-12_3-55-17_experiment-0,survival12,MLP,False,3,200,0.0,50,1,1.0,0.8024001359519337,0.6861960736045295,0.7503305097194339,,,,,,1.488596209556463
2025-4-12_23-7-14_experiment-0,survival60,MLP,False,3,100,0.4,50,1,1.0,0.9096065929191038,0.5774225774225775,0.8916606905030222,,,,,,1.4870291703416814
2025-4-12_9-34-56_experiment-0,survival12,MLP,False,4,100,0.0,100,1,1.0,0.7959723022281606,0.690818089733659,0.7459237134603144,,,,,,1.4867903919618195
2025-4-12_18-36-55_experiment-0,survival60,MLP,False,2,200,0.3,50,1,1.0,0.9065300035962627,0.5798136030140789,0.8914557934637845,,,,,,1.4863436066103417
2025-4-13_0-34-37_experiment-0,survival60,MLP,False,3,200,0.3,50,1,1.0,0.9078920976137155,0.5762029394000402,0.8921729331011167,,,,,,1.4840950370137556
2025-4-12_17-54-42_experiment-0,survival60,MLP,False,2,200,0.0,100,1,1.0,0.8624092821752886,0.6208836670527884,0.8826452207765598,,,,,,1.483292949228077
2025-4-12_23-23-3_experiment-0,survival60,MLP,False,3,100,0.5,50,1,1.0,0.9090181057698254,0.5742375601926164,0.8913021206843561,,,,,,1.4832556659624418
2025-4-11_21-3-0_experiment-0,survival12,MLP,False,2,200,0.0,100,1,1.0,0.7922687709351126,0.689708506841166,0.7446016745825784,,,,,,1.4819772777762785
2025-4-12_22-49-15_experiment-0,survival60,MLP,False,3,100,0.3,20,1,1.0,0.9101901647943449,0.5702713649250709,0.8913021206843561,,,,,,1.480461529719416
2025-4-12_18-51-39_experiment-0,survival60,MLP,False,2,200,0.4,20,1,1.0,0.908959160658261,0.5701666332061834,0.8903288597479766,,,,,,1.4791257938644444
2025-4-13_0-54-57_experiment-0,survival60,MLP,False,3,200,0.4,50,1,1.0,0.9080351750372033,0.5710828796128252,0.8910459993853089,,,,,,1.4791180546500287
2025-4-12_7-33-12_experiment-0,survival12,MLP,False,4,20,0.5,20,1,1.0,0.8197430644792949,0.6573901464713714,0.7480291827841159,,,,,,1.4771332109506663
2025-4-13_0-32-0_experiment-0,survival60,MLP,False,3,200,0.3,20,1,1.0,0.9099346373539448,0.5669579353789881,0.8908411023460711,,,,,,1.476892572732933
2025-4-12_4-0-45_experiment-0,survival12,MLP,False,3,200,0.0,100,1,1.0,0.7875409888750221,0.6881044200533966,0.7425941340645351,,,,,,1.4756454089284188
2025-4-12_11-36-17_experiment-0,survival12,MLP,False,4,200,0.0,100,1,1.0,0.7823213159679734,0.6899004267425319,0.7438182441365128,,,,,,1.4722217427105053
2025-4-12_17-22-16_experiment-0,survival60,MLP,False,2,100,0.4,50,1,1.0,0.9100203062855188,0.5577002053388089,0.8896629443704539,,,,,,1.4677205116243277
2025-4-12_19-8-34_experiment-0,survival60,MLP,False,2,200,0.5,20,1,1.0,0.9090518636810306,0.5463212435233161,0.8878700952771232,,,,,,1.4553731072043468
2025-4-13_1-15-10_experiment-0,survival60,MLP,False,3,200,0.5,50,1,1.0,0.9070816023297062,0.5407886501147507,0.8872554041594098,,,,,,1.4478702524444569
2025-4-12_18-53-53_experiment-0,survival60,MLP,False,2,200,0.4,50,1,1.0,0.9083540188425836,0.5376389180121619,0.8870505071201721,,,,,,1.4459929368547455
2025-4-13_6-51-41_experiment-0,survival60,MLP,False,4,200,0.2,50,1,1.0,0.9087744990619939,0.5367600589846219,0.8873578526790288,,,,,,1.445534558046616
2025-4-12_22-51-20_experiment-0,survival60,MLP,False,3,100,0.3,50,1,1.0,0.9100448158461563,0.5348788198103267,0.8869480586005533,,,,,,1.444923635656483
2025-4-13_0-14-10_experiment-0,survival60,MLP,False,3,200,0.2,50,1,1.0,0.9089471349392568,0.5331083930830873,0.8865894887818871,,,,,,1.4420555280223442
2025-4-13_7-15-25_experiment-0,survival60,MLP,False,4,200,0.3,50,1,1.0,0.9067985588989176,0.5330218730091315,0.8873578526790288,,,,,,1.439820431908049
2025-4-13_7-35-52_experiment-0,survival60,MLP,False,4,200,0.4,20,1,1.0,0.9070976366217122,0.524436889077773,0.8853601065464604,,,,,,1.4315345256994851
2025-4-12_17-36-49_experiment-0,survival60,MLP,False,2,100,0.5,50,1,1.0,0.9092650243224939,0.5076120052196607,0.8840282757914149,,,,,,1.4168770295421544
2025-4-13_0-52-20_experiment-0,survival60,MLP,False,3,200,0.4,20,1,1.0,0.9090379482061826,0.4787851719517641,0.8804425776047536,,,,,,1.3878231201579467
2025-4-13_1-12-36_experiment-0,survival60,MLP,False,3,200,0.5,20,1,1.0,0.9091214792321558,0.40038638010142474,0.8728101628931462,,,,,,1.3095078593335805
2025-4-12_19-10-46_experiment-0,survival60,MLP,False,2,200,0.5,50,1,1.0,0.9086380166955156,0.3855185909980431,0.8713246593586723,,,,,,1.2941566076935587
